"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"SC-FP-042","SIL. 2 1/2"" X 6 3/4"" X 60","(ADAPTACION DIESEL","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-042-1","SIL. 2 1/2"" X 6 3/4"" X 67","(ADAPTACION DIESEL","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-043","SIL. FIAT 330 4 1/2"" C/ES","(FIAT 330-30)","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-044","SIL. FIAT 330 4 1/2"" X 4""","(FIAT 330-30) S/E","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-044-1","SIL. FIAT 330 4 1/2"" X 5""","(FIAT 330-30) S/E","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-044-2","SIL. FIAT 330 4 1/2"" X 4""","(FIAT 330-30) C/E","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-045","SIL. KODIAK 4"" OVALADO","(CAMION KODIAK 4"")","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-045-1","SIL. KODIAK 4"" REDONDO","(CAMION KODIAK 4"")","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-047","SIL. 3 1/2"" x 6 3/4""x 60","ADAPTAC. DIESEL","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-048","SIL. 3 1/2"" X  6 3/4 X 70 L","ADAPTAC. DIESEL","Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
"SC-FP-052","SIL. SUPER BRIGADIER",,"Silenciadores Camiones/Silenciadores Camiones Diesel","VEB","Y"
