"product_sku","product_name","product_s_desc","category_path","product_currency","product_publish"
"SI-E-0030-G","EXTENS NO. 6 N 7 7 7 8GAL","(DE 6"" X 1,20 MTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0031","EXTENS NO. 6 N 8 6 4 5","(DE 6 3/4"" C/CONO)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0031-G","EXTENS NO. 6 N 8 6 4 5GAL","(DE 6 3/4"" C/CONO)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0032","EXTENS NO. 2 P 5 6 0 8","(DE 5,17 X 53 CMT)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0032-G","EXTENS NO. 2 P 5 6 0 8GAL","(DE 5,17 X 53 CMT)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0033","EXTENS NO. 5 M 5 7 0 6","(DE 6,65 X 96,50)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0033-G","EXTENS NO. 5 M 5 7 0 6GAL","(DE 6,65 X 96,50)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0034","EXTENS NO. 8 H 2 7 1 8","(5,25 X 76 CMTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0034-G","EXTENS NO. 8 H 2 7 1 8GAL","(5,25 X 76 CMTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0035","EXTENS NO. 4 S 6 9 4 1","(5,90 X 76  C/CONO","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0035-G","EXTENS NO. 4 S 6 9 4 1GAL","(5,90 X 76  C/CONO","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0036","EXTENS NO. 5 M 5 8 5 6","(DE 4 1/2 X 1,02)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0036-G","EXTENS NO. 5 M 5 8 5 6GAL","(DE 4 1/2 X 1,02)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0037","EXTENS NO. 2 W 7 7 7 4","(DE 6"" X 7 1/4 C/C","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0037-G","EXTENS NO. 2 W 7 7 7 4GAL","(DE 6"" X 7 1/4 C/C","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0038","EXTENS NO.","(51/2""x76CM C/CON)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0039","EXTENS NO.","(61/2""x1.40CM C45)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0040","EXTENS NO.","(6""x93CM C/CONO)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0041","EXTENS NO. 2 P 4 6 1 1","(DE 4""x67CTS C/45)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0042","EXTENS N0. 8 N 9 4 6 2","(DE 5""X 1.37 C/C)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0042-G","EXTENS N0. 8 N 9 4 6 2GAL","(DE 5""X 1.37 C/C)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0043","EXTENS NO. 4 N 6 6 3 9","(DE 3"" X 70 CTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
"SI-E-0043-G","EXTENS NO. 4 N 6 6 3 9GAL","(DE 3"" X 70 CTS)","Silenciadores y Extensiones Caterpillar/Extensiones","VEB","Y"
